Time,Conductivty,Temperature
00:00:00,0,0
00:00:00,0,0
14:01:56,0.648,19.4
00:00:00,0,0
00:00:00,0,0
14:01:58,0.648,19.4
00:00:00,0,0
00:00:00,0,0
14:02:00,0.648,19.4
00:00:00,0,0
00:00:00,0,0
14:02:02,0.648,19.4
00:00:00,0,0
00:00:00,0,0
14:02:04,0.649,19.4
00:00:00,0,0
00:00:00,0,0
14:02:06,0.649,19.4
00:00:00,0,0
00:00:00,0,0
14:02:08,0.649,19.4
00:00:00,0,0
00:00:00,0,0
14:02:10,0.649,19.4
00:00:00,0,0
00:00:00,0,0
14:02:12,0.649,19.4
00:00:00,0,0
00:00:00,0,0
14:02:14,0.649,19.4
00:00:00,0,0
00:00:00,0,0
14:02:16,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:02:18,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:20,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:22,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:24,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:26,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:28,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:30,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:32,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:34,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:36,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:38,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:40,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:42,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:44,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:46,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:48,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:50,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:52,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:54,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:56,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:02:58,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:00,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:02,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:04,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:06,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:08,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:10,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:12,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:14,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:16,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:18,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:20,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:22,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:24,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:26,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:28,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:30,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:32,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:34,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:36,0.648,19.5
00:00:00,0,0
00:00:00,0,0
14:03:38,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:03:40,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:03:42,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:03:44,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:03:46,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:03:48,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:03:50,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:03:52,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:03:54,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:03:56,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:03:58,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:00,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:02,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:04,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:06,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:08,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:10,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:12,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:14,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:16,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:18,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:20,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:22,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:04:24,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:04:26,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:28,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:30,0.649,19.5
00:00:00,0,0
00:00:00,0,0
14:04:32,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:04:34,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:04:36,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:38,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:40,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:42,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:44,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:46,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:48,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:50,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:52,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:54,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:56,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:04:58,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:00,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:02,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:04,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:06,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:08,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:10,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:12,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:14,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:16,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:18,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:20,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:22,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:24,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:26,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:28,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:30,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:32,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:34,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:36,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:38,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:40,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:42,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:05:44,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:05:46,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:05:48,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:05:50,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:05:52,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:54,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:56,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:05:58,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:06:00,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:02,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:04,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:06,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:08,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:10,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:12,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:14,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:16,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:18,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:20,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:22,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:24,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:26,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:28,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:30,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:32,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:34,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:36,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:38,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:40,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:42,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:44,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:46,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:48,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:50,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:52,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:54,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:56,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:06:58,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:00,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:02,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:04,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:06,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:08,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:10,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:12,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:07:14,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:16,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:07:18,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:20,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:22,0.649,19.6
00:00:00,0,0
00:00:00,0,0
14:07:24,0.65,19.6
00:00:00,0,0
00:00:00,0,0
14:07:26,0.65,19.6
00:00:00,0,0
00:00:00,0,0
14:07:28,0.65,19.6
00:00:00,0,0
00:00:00,0,0
14:07:30,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:07:32,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:07:34,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:07:36,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:07:38,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:07:40,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:07:42,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:07:44,0.648,19.6
00:00:00,0,0
00:00:00,0,0
14:07:46,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:07:48,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:07:50,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:07:52,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:07:54,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:07:56,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:07:58,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:08:00,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:08:02,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:08:04,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:06,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:08,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:10,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:12,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:08:14,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:08:16,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:08:18,0.648,19.7
00:00:00,0,0
00:00:00,0,0
14:08:20,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:22,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:24,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:26,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:28,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:30,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:32,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:34,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:36,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:38,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:40,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:42,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:44,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:46,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:48,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:50,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:52,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:54,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:56,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:08:58,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:00,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:02,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:04,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:06,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:08,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:10,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:12,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:14,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:16,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:18,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:20,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:22,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:24,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:26,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:28,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:30,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:32,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:34,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:36,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:09:38,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:09:40,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:09:42,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:09:44,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:09:46,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:09:48,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:09:50,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:09:52,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:09:54,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:09:56,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:09:58,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:00,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:02,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:04,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:06,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:08,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:10,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:12,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:14,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:10:16,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:10:18,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:10:20,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:22,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:24,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:26,0.65,19.7
00:00:00,0,0
00:00:00,0,0
14:10:28,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:10:30,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:10:32,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:34,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:36,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:38,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:40,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:42,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:44,0.649,19.7
00:00:00,0,0
00:00:00,0,0
14:10:46,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:48,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:50,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:52,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:54,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:56,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:10:58,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:00,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:02,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:04,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:06,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:08,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:10,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:12,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:14,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:16,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:18,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:20,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:22,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:24,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:26,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:28,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:30,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:32,0.649,19.8
00:00:00,0,0
00:00:00,0,0
14:11:34,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:36,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:38,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:40,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:42,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:44,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:46,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:48,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:50,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:52,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:54,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:56,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:11:58,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:00,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:02,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:04,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:06,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:08,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:10,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:12,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:14,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:16,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:18,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:20,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:22,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:24,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:26,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:28,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:30,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:32,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:34,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:36,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:38,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:40,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:42,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:44,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:46,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:48,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:50,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:52,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:54,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:56,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:12:58,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:00,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:02,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:04,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:06,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:08,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:10,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:12,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:14,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:16,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:18,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:20,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:22,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:24,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:26,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:28,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:30,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:32,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:34,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:36,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:38,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:40,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:42,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:44,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:46,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:13:48,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:50,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:52,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:54,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:56,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:13:58,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:00,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:02,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:04,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:06,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:08,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:10,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:12,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:14,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:16,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:18,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:20,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:22,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:24,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:26,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:28,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:30,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:32,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:34,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:36,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:38,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:40,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:42,0.651,19.8
00:00:00,0,0
00:00:00,0,0
14:14:44,0.651,19.9
00:00:00,0,0
00:00:00,0,0
14:14:46,0.651,19.9
00:00:00,0,0
00:00:00,0,0
14:14:48,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:14:50,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:14:52,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:14:54,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:14:56,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:14:58,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:00,0.65,19.8
00:00:00,0,0
00:00:00,0,0
14:15:02,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:04,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:06,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:08,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:10,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:12,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:14,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:16,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:18,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:20,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:22,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:24,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:26,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:28,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:30,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:32,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:34,0.65,19.9
00:00:00,0,0
00:00:00,0,0
14:15:36,0.65,19.9
00:00:00,0,0
